target_id,K_construction,K_proven,m_operators,regime,seed,converged,exact_hash_match,gens_to_converge,final_nmse,final_tree_size,terminal_state,wall_seconds
K05_05,5,5,2,A,1845143962,true,true,2,0.0,5,converged,0.1414952278137207
K05_05,5,5,2,A,1683375127,true,true,0,0.0,5,converged,0.07517099380493164
K05_05,5,5,2,A,893706906,true,true,1,0.0,5,converged,0.1318662166595459
K05_05,5,5,2,A,1753007184,true,true,5,0.0,5,converged,0.13855791091918945
K05_05,5,5,2,A,2107424273,true,true,1,0.0,5,converged,0.11465096473693848
K05_05,5,5,2,A,418825361,true,true,2,0.0,5,converged,0.10443377494812012
K05_05,5,5,2,A,215858185,true,true,6,0.0,5,converged,0.18043184280395508
K05_01,5,5,2,B,418825361,false,false,,7.98101141530068e-06,51,budget_exhausted,4.622447967529297
K05_01,5,5,2,B,215858185,false,false,,6.704942229323637e-06,59,budget_exhausted,5.047100067138672
K05_01,5,5,2,B,449904892,false,false,,7.904330341595074e-06,49,budget_exhausted,4.126591920852661
K05_01,5,5,2,B,1667643188,true,true,0,0.0,5,converged,0.06084871292114258
K05_04,5,5,2,B,418825361,true,true,14,0.0,5,converged,0.3829538822174072
K05_04,5,5,2,B,215858185,true,true,64,0.0,5,converged,2.2308619022369385
K05_04,5,5,2,B,449904892,true,true,87,0.0,5,converged,1.899057149887085
K05_04,5,5,2,B,1667643188,true,true,0,0.0,5,converged,0.06459426879882812
K05_03,5,5,2,B,418825361,false,false,,9.212585109480573e-06,35,budget_exhausted,3.8823611736297607
K05_03,5,5,2,B,215858185,true,false,152,3.926819655974499e-09,21,converged,3.718834161758423
K05_03,5,5,2,B,449904892,true,true,30,0.0,5,converged,0.7763082981109619
K05_03,5,5,2,B,1667643188,false,false,,8.139727069763588e-05,29,budget_exhausted,3.1240971088409424
K05_06,5,5,2,A,128182595,true,true,2,0.0,5,converged,0.11608481407165527
K05_06,5,5,2,A,1845143962,true,true,3,0.0,5,converged,0.13321805000305176
K05_06,5,5,2,A,1683375127,true,true,3,0.0,5,converged,0.11835598945617676
K05_06,5,5,2,A,893706906,true,true,1,0.0,5,converged,0.1238257884979248
K05_06,5,5,2,A,1753007184,true,true,2,0.0,5,converged,0.11011290550231934
K05_06,5,5,2,A,2107424273,true,true,0,0.0,5,converged,0.06980609893798828
K05_06,5,5,2,A,418825361,true,true,1,0.0,5,converged,0.0991218090057373
K05_06,5,5,2,A,215858185,true,true,2,0.0,5,converged,0.12506389617919922
K05_05,5,5,2,A,449904892,true,true,40,0.0,5,converged,0.7334096431732178
K05_05,5,5,2,A,1667643188,true,true,1,0.0,5,converged,0.10318684577941895
K05_05,5,5,2,B,128182595,false,false,,0.07881031125182134,29,budget_exhausted,3.0515592098236084
K05_05,5,5,2,B,1845143962,false,false,,1.0655580027493164e-05,23,budget_exhausted,3.007862091064453
K05_05,5,5,2,B,1683375127,true,true,0,0.0,5,converged,0.0675969123840332
K05_05,5,5,2,B,893706906,true,true,76,0.0,5,converged,1.378267765045166
K05_05,5,5,2,B,1753007184,false,false,,1.1978787810180977e-05,45,budget_exhausted,4.5541839599609375
K05_05,5,5,2,B,2107424273,true,true,23,0.0,5,converged,0.6020369529724121
K05_03,5,5,2,B,1683375127,false,false,,6.776132254689336e-06,41,budget_exhausted,3.9285988807678223
K05_03,5,5,2,B,893706906,false,false,,9.56556185613003e-06,91,budget_exhausted,7.6229729652404785
K05_03,5,5,2,B,1753007184,true,true,7,0.0,5,converged,0.21932315826416016
K05_03,5,5,2,B,2107424273,false,false,,6.419558494999119e-05,17,budget_exhausted,3.7756268978118896
K05_07,5,5,2,A,128182595,true,true,2,0.0,5,converged,0.11726903915405273
K05_07,5,5,2,A,1845143962,true,true,1,0.0,5,converged,0.11993789672851562
K05_07,5,5,2,A,1683375127,true,true,1,0.0,5,converged,0.09630513191223145
K05_07,5,5,2,A,893706906,true,true,1,0.0,5,converged,0.11843276023864746
K05_07,5,5,2,A,1753007184,true,true,11,0.0,5,converged,0.18046116828918457
K05_07,5,5,2,A,2107424273,true,true,1,0.0,5,converged,0.10937309265136719
K05_07,5,5,2,A,418825361,true,true,1,0.0,5,converged,0.10476279258728027
K05_07,5,5,2,A,215858185,true,true,2,0.0,5,converged,0.12679195404052734
K05_06,5,5,2,A,449904892,true,true,5,0.0,5,converged,0.13899016380310059
K05_06,5,5,2,A,1667643188,true,true,1,0.0,5,converged,0.09944796562194824
K05_06,5,5,2,B,128182595,true,true,31,0.0,13,converged,0.7883658409118652
K05_06,5,5,2,B,1845143962,false,false,,0.2668673726426761,89,budget_exhausted,8.445657968521118
K05_07,5,5,2,A,449904892,true,true,2,0.0,5,converged,0.11534595489501953
K05_07,5,5,2,A,1667643188,true,true,3,0.0,5,converged,0.12467217445373535
K05_07,5,5,2,B,128182595,true,true,10,0.0,13,converged,0.290557861328125
K05_07,5,5,2,B,1845143962,false,false,,3.757673916188006e-06,61,budget_exhausted,6.065553188323975
K05_04,5,5,2,B,1683375127,true,true,9,0.0,5,converged,0.23611116409301758
K05_04,5,5,2,B,893706906,true,true,0,0.0,5,converged,0.0702059268951416
K05_04,5,5,2,B,1753007184,false,false,,0.0025057110138880846,149,budget_exhausted,12.386457204818726
K05_04,5,5,2,B,2107424273,false,false,,8.375540694501592e-05,35,budget_exhausted,5.701182842254639
K05_06,5,5,2,B,1683375127,false,false,,5.06620184147815e-05,27,budget_exhausted,3.489933967590332
K05_06,5,5,2,B,893706906,true,true,30,0.0,5,converged,1.0477099418640137
K05_06,5,5,2,B,1753007184,false,false,,4.422224926156831e-06,43,budget_exhausted,4.734819173812866
K05_06,5,5,2,B,2107424273,true,true,0,0.0,5,converged,0.06651687622070312
K05_08,5,5,2,A,128182595,true,true,3,0.0,5,converged,0.13196206092834473
K05_08,5,5,2,A,1845143962,true,true,4,0.0,5,converged,0.1444261074066162
K05_08,5,5,2,A,1683375127,true,true,3,0.0,5,converged,0.11174297332763672
K05_08,5,5,2,A,893706906,true,true,3,0.0,5,converged,0.1316990852355957
K05_08,5,5,2,A,1753007184,true,true,2,0.0,5,converged,0.10948896408081055
K05_08,5,5,2,A,2107424273,true,true,3,0.0,5,converged,0.11812710762023926
K05_08,5,5,2,A,418825361,true,true,3,0.0,5,converged,0.10867786407470703
K05_08,5,5,2,A,215858185,true,true,2,0.0,5,converged,0.13213729858398438
K05_06,5,5,2,B,418825361,false,false,,0.18495193853303757,39,budget_exhausted,4.3493170738220215
K05_06,5,5,2,B,215858185,true,true,178,0.0,5,converged,8.996204853057861
K05_06,5,5,2,B,449904892,true,true,15,0.0,13,converged,0.6812422275543213
K05_06,5,5,2,B,1667643188,true,true,4,0.0,5,converged,0.17572712898254395
K05_08,5,5,2,A,449904892,true,true,2,0.0,5,converged,0.1167140007019043
K05_08,5,5,2,A,1667643188,true,true,1,0.0,5,converged,0.1032710075378418
K05_08,5,5,2,B,128182595,false,false,,0.00031693981969857613,43,budget_exhausted,5.0868659019470215
K05_08,5,5,2,B,1845143962,true,false,31,8.558495358243544e-07,17,converged,0.8790488243103027
K05_09,5,5,2,A,128182595,true,true,2,0.0,5,converged,0.1266171932220459
K05_09,5,5,2,A,1845143962,true,true,2,0.0,5,converged,0.171464204788208
K05_09,5,5,2,A,1683375127,true,true,3,0.0,5,converged,0.19609284400939941
K05_09,5,5,2,A,893706906,true,true,2,0.0,5,converged,0.16289901733398438
K05_09,5,5,2,A,1753007184,true,true,2,0.0,5,converged,0.13333606719970703
K05_09,5,5,2,A,2107424273,true,true,2,0.0,5,converged,0.14929604530334473
K05_09,5,5,2,A,418825361,true,true,0,0.0,5,converged,0.0794069766998291
K05_09,5,5,2,A,215858185,true,true,2,0.0,5,converged,0.15082025527954102
K05_05,5,5,2,B,418825361,true,true,78,0.0,5,converged,1.5270719528198242
K05_05,5,5,2,B,215858185,false,false,,1.6888309463685958e-05,33,budget_exhausted,5.020961761474609
K05_05,5,5,2,B,449904892,false,false,,0.06129095396968664,151,budget_exhausted,15.481180906295776
K05_05,5,5,2,B,1667643188,true,true,29,0.0,5,converged,0.9182610511779785
K05_08,5,5,2,B,1683375127,true,false,133,1.1527514034480125e-07,15,converged,2.636586904525757
K05_08,5,5,2,B,893706906,false,false,,1.4388181202476178e-06,19,budget_exhausted,5.588249921798706
K05_08,5,5,2,B,1753007184,true,false,10,7.732557875017696e-07,17,converged,0.32738304138183594
K05_08,5,5,2,B,2107424273,true,false,86,8.617908179567583e-07,17,converged,2.5452868938446045
K05_09,5,5,2,B,418825361,true,true,0,0.0,5,converged,0.07638192176818848
K05_09,5,5,2,B,215858185,true,true,4,2.607002578717471e-29,13,converged,0.24260830879211426
K05_09,5,5,2,B,449904892,true,true,0,0.0,5,converged,0.07948517799377441
K05_09,5,5,2,B,1667643188,true,true,7,1.422001406573166e-29,13,converged,0.25034379959106445
K05_09,5,5,2,A,449904892,true,true,0,0.0,5,converged,0.08920598030090332
K05_09,5,5,2,A,1667643188,true,true,2,0.0,5,converged,0.11412882804870605
K05_09,5,5,2,B,128182595,false,false,,5.6042669072047696e-06,61,budget_exhausted,6.247812271118164
K05_09,5,5,2,B,1845143962,true,true,23,2.3700023442886103e-30,17,converged,0.6082088947296143
K05_07,5,5,2,B,1683375127,true,true,166,0.0,5,converged,4.094944953918457
K05_07,5,5,2,B,893706906,true,true,16,0.0,5,converged,0.4865248203277588
K05_07,5,5,2,B,1753007184,false,false,,0.0027862932820277046,67,budget_exhausted,6.984039783477783
K05_07,5,5,2,B,2107424273,false,false,,8.81497073959279e-05,65,budget_exhausted,6.417674779891968
K05_07,5,5,2,B,418825361,false,false,,0.00023444513541317664,55,budget_exhausted,6.142194986343384
K05_07,5,5,2,B,215858185,false,false,,2.134979865119716e-06,19,budget_exhausted,5.533158779144287
K05_07,5,5,2,B,449904892,true,false,143,3.215333838054406e-08,21,converged,4.150457143783569
K05_07,5,5,2,B,1667643188,true,true,173,0.0,5,converged,5.0591881275177
K05_09,5,5,2,B,1683375127,false,false,,0.008743644374223815,31,budget_exhausted,4.279354810714722
K05_09,5,5,2,B,893706906,false,false,,2.289159805460367e-06,15,budget_exhausted,5.889913082122803
K05_09,5,5,2,B,1753007184,false,false,,5.04566763907236e-06,31,budget_exhausted,3.722752571105957
K05_09,5,5,2,B,2107424273,false,false,,0.002610417800836082,45,budget_exhausted,4.37233304977417
K05_08,5,5,2,B,418825361,false,false,,0.021806363127542562,91,budget_exhausted,9.109803915023804
K05_08,5,5,2,B,215858185,false,false,,1.4388181202476178e-06,19,budget_exhausted,4.295877933502197
K05_08,5,5,2,B,449904892,false,false,,0.7717228479110436,69,budget_exhausted,6.293764114379883
K05_08,5,5,2,B,1667643188,false,false,,7.033780379365028e-06,43,budget_exhausted,4.027599096298218
