target_id,K_construction,K_proven,m_operators,regime,seed,converged,exact_hash_match,gens_to_converge,final_nmse,final_tree_size,terminal_state,wall_seconds
K11_RS01,11,11,5,A,893706906,false,false,,0.5237770318903215,471,budget_exhausted,30.885003089904785
K11_RS00,11,11,5,A,128182595,true,true,13,0.0,11,converged,0.1814432144165039
K11_RS00,11,11,5,A,1845143962,true,true,14,0.0,11,converged,0.1976780891418457
K11_RS00,11,11,5,A,1683375127,true,true,7,0.0,11,converged,0.1564950942993164
K11_RS00,11,11,5,A,893706906,false,false,,0.01598976587393101,853,budget_exhausted,34.856438636779785
K11_RS01,11,11,5,A,1753007184,true,true,14,0.0,11,converged,0.19919896125793457
K11_RS01,11,11,5,A,2107424273,true,true,37,0.0,11,converged,0.716454029083252
K11_RS01,11,11,5,A,418825361,true,true,33,0.0,11,converged,0.23184418678283691
K11_RS01,11,11,5,A,215858185,false,false,,0.7404314135722752,513,budget_exhausted,35.180214166641235
K11_RS01,11,11,5,B,418825361,false,false,,0.00214223151904699,97,budget_exhausted,8.37910509109497
K11_RS01,11,11,5,B,215858185,true,true,1,0.0,11,converged,0.14844989776611328
K11_RS01,11,11,5,B,449904892,false,false,,0.34860190624146464,87,budget_exhausted,8.851171016693115
K11_RS01,11,11,5,B,1667643188,true,true,23,0.0,11,converged,0.657113790512085
K11_RS02,11,11,5,A,449904892,true,false,9,1.867701593319169e-11,17,converged,0.2390758991241455
K11_RS02,11,11,5,A,1667643188,true,true,15,0.0,11,converged,0.16921710968017578
K11_RS02,11,11,5,B,128182595,false,false,,0.03537287317558978,61,budget_exhausted,6.030035972595215
K11_RS02,11,11,5,B,1845143962,true,true,150,0.0,11,converged,3.599148988723755
K11_RS03,11,11,5,A,128182595,false,false,,0.3828952155823484,1,budget_exhausted,0.6111128330230713
K11_RS03,11,11,5,A,1845143962,false,false,,0.3828952155823484,1,budget_exhausted,0.6392149925231934
K11_RS03,11,11,5,A,1683375127,false,false,,0.3828952155823484,1,budget_exhausted,0.6095359325408936
K11_RS03,11,11,5,A,893706906,false,false,,0.3828952155823484,1,budget_exhausted,0.6428549289703369
K11_RS01,11,11,5,A,449904892,false,false,,0.5807584806992561,527,budget_exhausted,29.964235067367554
K11_RS01,11,11,5,A,1667643188,true,true,14,0.0,11,converged,0.20766377449035645
K11_RS01,11,11,5,B,128182595,false,false,,0.0024161118434653066,87,budget_exhausted,8.377527952194214
K11_RS01,11,11,5,B,1845143962,true,true,109,0.0,11,converged,2.8565990924835205
K11_RS02,11,11,5,B,1683375127,false,false,,1.3547301120769915,97,budget_exhausted,8.785426378250122
K11_RS02,11,11,5,B,893706906,false,false,,0.00988566652782942,65,budget_exhausted,6.704206705093384
K11_RS02,11,11,5,B,1753007184,false,false,,0.06264123977567876,111,budget_exhausted,9.182645082473755
K11_RS02,11,11,5,B,2107424273,false,false,,0.050091940757174054,129,budget_exhausted,9.674381732940674
K11_RS02,11,11,5,B,418825361,false,false,,0.006353053814667298,71,budget_exhausted,7.51292610168457
K11_RS02,11,11,5,B,215858185,false,false,,0.005322484563273309,123,budget_exhausted,10.751216173171997
K11_RS02,11,11,5,B,449904892,false,false,,0.0637035394418179,129,budget_exhausted,10.947882890701294
K11_RS02,11,11,5,B,1667643188,false,false,,1.3990489310564355e-06,61,budget_exhausted,5.653510093688965
K11_RS03,11,11,5,A,449904892,false,false,,0.3828952155823484,1,budget_exhausted,0.6339240074157715
K11_RS03,11,11,5,A,1667643188,false,false,,0.3828952155823484,1,budget_exhausted,0.6056063175201416
K11_RS03,11,11,5,B,128182595,false,false,,0.009813514382514859,117,budget_exhausted,8.56987714767456
K11_RS03,11,11,5,B,1845143962,false,false,,0.0033908312546962593,173,budget_exhausted,14.60085129737854
K11_RS03,11,11,5,A,1753007184,false,false,,0.008502951545660777,783,budget_exhausted,34.39279103279114
K11_RS03,11,11,5,A,2107424273,false,false,,0.3828952155823484,1,budget_exhausted,0.6165621280670166
K11_RS03,11,11,5,A,418825361,false,false,,0.3828952155823484,1,budget_exhausted,0.5994689464569092
K11_RS03,11,11,5,A,215858185,false,false,,0.3828952155823484,1,budget_exhausted,0.6244778633117676
K11_RS03,11,11,5,B,1683375127,false,false,,0.004618494485927284,93,budget_exhausted,8.311641216278076
K11_RS03,11,11,5,B,893706906,false,false,,0.01667701959459335,121,budget_exhausted,7.085141897201538
K11_RS03,11,11,5,B,1753007184,false,false,,0.047224877156119976,93,budget_exhausted,10.029742002487183
K11_RS03,11,11,5,B,2107424273,false,false,,0.0032576580869926874,105,budget_exhausted,9.525158166885376
K11_RS03,11,11,5,B,418825361,false,false,,0.012318809339273443,81,budget_exhausted,6.656912088394165
K11_RS03,11,11,5,B,215858185,false,false,,0.006538399875690842,89,budget_exhausted,8.85657024383545
K11_RS03,11,11,5,B,449904892,false,false,,0.005958353342495648,71,budget_exhausted,7.16081428527832
K11_RS03,11,11,5,B,1667643188,false,false,,0.03386669417332833,29,budget_exhausted,6.590985059738159
K11_RS04,11,11,5,B,1683375127,false,false,,0.018865379202041677,77,budget_exhausted,7.7146689891815186
K11_RS04,11,11,5,B,893706906,false,false,,0.030266273001751318,129,budget_exhausted,10.837785720825195
K11_RS04,11,11,5,B,1753007184,false,false,,0.0029132949614893242,75,budget_exhausted,5.983603000640869
K11_RS04,11,11,5,B,2107424273,false,false,,0.00211470579461868,59,budget_exhausted,6.171958923339844
K11_RS02,11,11,5,A,128182595,true,true,7,0.0,11,converged,0.1636793613433838
K11_RS02,11,11,5,A,1845143962,false,false,,0.0016807316628571038,1457,budget_exhausted,46.339494943618774
K11_RS02,11,11,5,A,1683375127,false,false,,0.008299607997360887,145,budget_exhausted,19.47805118560791
K11_RS02,11,11,5,A,893706906,false,false,,0.010832662541278298,771,budget_exhausted,41.68132710456848
K13_RS00,13,,6,A,128182595,false,false,,0.045658693813491635,1,budget_exhausted,0.6141149997711182
K13_RS00,13,,6,A,1845143962,false,false,,0.045658693813491635,1,budget_exhausted,0.646899938583374
K13_RS00,13,,6,A,1683375127,false,false,,0.045658693813491635,1,budget_exhausted,0.6204562187194824
K13_RS00,13,,6,A,893706906,false,false,,0.045658693813491635,1,budget_exhausted,0.6477909088134766
K13_RS00,13,,6,A,1753007184,false,false,,0.045658693813491635,1,budget_exhausted,0.622157096862793
K13_RS00,13,,6,A,2107424273,false,false,,0.045658693813491635,1,budget_exhausted,0.6183640956878662
K13_RS00,13,,6,A,418825361,false,false,,0.045658693813491635,1,budget_exhausted,0.5994219779968262
K13_RS00,13,,6,A,215858185,false,false,,0.045658693813491635,1,budget_exhausted,0.6296288967132568
K13_RS00,13,,6,A,449904892,false,false,,0.045658693813491635,1,budget_exhausted,0.6399810314178467
K13_RS00,13,,6,A,1667643188,false,false,,0.045658693813491635,1,budget_exhausted,0.6076581478118896
K13_RS00,13,,6,B,128182595,false,false,,0.00019971140870888064,101,budget_exhausted,7.951061010360718
K13_RS00,13,,6,B,1845143962,false,false,,0.00018428389898195594,61,budget_exhausted,6.269731760025024
K11_RS04,11,11,5,B,418825361,false,false,,0.004589633204910792,79,budget_exhausted,7.9848737716674805
K11_RS04,11,11,5,B,215858185,false,false,,0.029699789552607443,97,budget_exhausted,9.135612964630127
K11_RS04,11,11,5,B,449904892,false,false,,0.0774972334973377,131,budget_exhausted,11.43351697921753
K11_RS04,11,11,5,B,1667643188,false,false,,0.0013594821776629973,101,budget_exhausted,10.975687980651855
K13_RS00,13,,6,B,1683375127,false,false,,0.011146314157861041,29,budget_exhausted,4.427856922149658
K13_RS00,13,,6,B,893706906,false,false,,4.163699587856685e-06,73,budget_exhausted,8.087338924407959
K13_RS00,13,,6,B,1753007184,false,false,,0.0014184236920092152,115,budget_exhausted,8.233695983886719
K13_RS00,13,,6,B,2107424273,false,false,,0.00011123715030234565,45,budget_exhausted,5.494521141052246
K11_RS02,11,11,5,A,1753007184,false,false,,0.02657481657374277,461,budget_exhausted,77.3874819278717
K11_RS02,11,11,5,A,2107424273,false,false,,3.1297129910056807e-06,15,budget_exhausted,6.164849758148193
K11_RS02,11,11,5,A,418825361,false,false,,0.027188023588273363,409,budget_exhausted,49.11818027496338
K11_RS02,11,11,5,A,215858185,false,false,,0.5074555771478745,511,budget_exhausted,24.068944215774536
K13_RS00,13,,6,B,418825361,false,false,,0.045658693813491635,1,budget_exhausted,6.754908084869385
K13_RS00,13,,6,B,215858185,false,false,,5.6968475684487514e-05,53,budget_exhausted,5.663798093795776
K13_RS00,13,,6,B,449904892,false,false,,5.2060469828641405e-05,101,budget_exhausted,10.598387956619263
K13_RS00,13,,6,B,1667643188,false,false,,0.030861207495320873,65,budget_exhausted,6.942841053009033
K11_RS04,11,11,5,A,128182595,false,false,,0.00023430952567060192,855,budget_exhausted,55.86558794975281
K11_RS04,11,11,5,A,1845143962,false,false,,0.0824372533325134,419,budget_exhausted,27.17802119255066
K11_RS04,11,11,5,A,1683375127,false,false,,0.0011274807542848635,851,budget_exhausted,44.541767835617065
K11_RS04,11,11,5,A,893706906,false,false,,0.0013964272024334957,1549,budget_exhausted,70.85177397727966
K11_RS04,11,11,5,A,449904892,false,false,,0.00868548778882711,1811,budget_exhausted,78.58107781410217
K11_RS04,11,11,5,A,1667643188,false,false,,0.0005303095694258466,1503,budget_exhausted,93.54110193252563
K11_RS04,11,11,5,B,128182595,false,false,,0.006467825861008811,83,budget_exhausted,7.660789251327515
K11_RS04,11,11,5,B,1845143962,false,false,,0.013844269756832412,115,budget_exhausted,7.648315906524658
K11_RS04,11,11,5,A,1753007184,false,false,,0.014022541017833675,573,budget_exhausted,40.46900510787964
K11_RS04,11,11,5,A,2107424273,false,false,,0.0007335352813327386,545,budget_exhausted,43.214648723602295
K11_RS04,11,11,5,A,418825361,false,false,,0.011448882266788862,1019,budget_exhausted,76.8391489982605
K11_RS04,11,11,5,A,215858185,false,false,,0.07030672586728587,369,budget_exhausted,55.87365770339966
K13_RS01,13,,6,B,1683375127,false,false,,1.237609350863919,67,budget_exhausted,5.614299774169922
K13_RS01,13,,6,B,893706906,false,false,,0.5949428520322116,79,budget_exhausted,8.385301351547241
K13_RS01,13,,6,B,1753007184,false,false,,0.011808428519115021,137,budget_exhausted,12.8276526927948
K13_RS01,13,,6,B,2107424273,false,false,,0.20030258834351555,163,budget_exhausted,13.64119815826416
K13_RS01,13,,6,B,418825361,false,false,,0.1984005028705747,113,budget_exhausted,10.322114944458008
K13_RS01,13,,6,B,215858185,false,false,,0.17893800609365548,139,budget_exhausted,11.634243726730347
K13_RS01,13,,6,B,449904892,false,false,,0.183426682694997,167,budget_exhausted,14.19995379447937
K13_RS01,13,,6,B,1667643188,false,false,,0.1810160537542228,135,budget_exhausted,13.474953174591064
K13_RS01,13,,6,A,1753007184,false,false,,1.227469882080336,1143,budget_exhausted,56.9506299495697
K13_RS01,13,,6,A,2107424273,false,false,,0.1826916836607754,239,budget_exhausted,36.318922996520996
K13_RS01,13,,6,A,418825361,false,false,,1.3030226011619985,471,budget_exhausted,34.519877910614014
K13_RS01,13,,6,A,215858185,false,false,,1.2350876882006736,889,budget_exhausted,39.81980800628662
K13_RS01,13,,6,A,449904892,false,false,,0.18382279851353167,257,budget_exhausted,54.423542976379395
K13_RS01,13,,6,A,1667643188,false,false,,0.20627189110216582,1187,budget_exhausted,85.5309431552887
K13_RS01,13,,6,B,128182595,false,false,,0.19280261619870098,111,budget_exhausted,9.818161010742188
K13_RS01,13,,6,B,1845143962,false,false,,1.2893194363257803,31,budget_exhausted,3.7258780002593994
K13_RS02,13,,6,B,1683375127,true,true,138,0.0,13,converged,4.53118896484375
K13_RS02,13,,6,B,893706906,false,false,,0.04724676926363021,75,budget_exhausted,8.419871091842651
K13_RS02,13,,6,B,1753007184,false,false,,0.18266754229782917,109,budget_exhausted,10.161114931106567
K13_RS02,13,,6,B,2107424273,false,false,,0.08494604798856668,61,budget_exhausted,6.172360181808472
K13_RS02,13,,6,B,418825361,true,true,75,0.0,13,converged,1.5710041522979736
K13_RS02,13,,6,B,215858185,false,false,,0.4089743140301311,123,budget_exhausted,11.787685871124268
K13_RS02,13,,6,B,449904892,true,true,120,0.0,13,converged,5.2173171043396
K13_RS02,13,,6,B,1667643188,false,false,,0.020646573128887097,95,budget_exhausted,7.801837205886841
K13_RS02,13,,6,A,449904892,false,false,,2.6775678445107633e-05,753,budget_exhausted,44.617741107940674
K13_RS02,13,,6,A,1667643188,true,true,13,0.0,13,converged,0.18498706817626953
K13_RS02,13,,6,B,128182595,false,false,,0.00012625748690500653,49,budget_exhausted,4.668992042541504
K13_RS02,13,,6,B,1845143962,false,false,,0.0021794746282041517,53,budget_exhausted,5.57691216468811
K13_RS01,13,,6,A,128182595,false,false,,0.7147696145415575,1635,budget_exhausted,101.71603083610535
K13_RS01,13,,6,A,1845143962,false,false,,0.28301349401377474,1691,budget_exhausted,75.60311579704285
K13_RS01,13,,6,A,1683375127,false,false,,0.6969481410248813,441,budget_exhausted,20.90939211845398
K13_RS01,13,,6,A,893706906,false,false,,0.18096047529332054,787,budget_exhausted,47.72589588165283
K15_RS00,15,,7,B,1683375127,false,false,,0.2434436416112544,75,budget_exhausted,7.731137037277222
K15_RS00,15,,7,B,893706906,false,false,,0.054501439005389916,75,budget_exhausted,6.882757902145386
K15_RS00,15,,7,B,1753007184,false,false,,0.1540629411555358,69,budget_exhausted,6.729121923446655
K15_RS00,15,,7,B,2107424273,false,false,,35.57823160156275,3,budget_exhausted,9.124147891998291
K15_RS00,15,,7,B,418825361,false,false,,0.4774486983168964,33,budget_exhausted,4.090192794799805
K15_RS00,15,,7,B,215858185,false,false,,27.403968831603564,41,budget_exhausted,4.935578107833862
K15_RS00,15,,7,B,449904892,false,false,,0.045807664419048676,71,budget_exhausted,6.779070854187012
K15_RS00,15,,7,B,1667643188,false,false,,6.414732494053732,79,budget_exhausted,7.949228048324585
K15_RS00,15,,7,A,128182595,false,false,,0.010635606664383545,387,budget_exhausted,4.219454050064087
K15_RS00,15,,7,A,1845143962,false,false,,0.0012862457449025126,639,budget_exhausted,28.378098964691162
K15_RS00,15,,7,A,1683375127,false,false,,0.05792213028855543,1033,budget_exhausted,31.988264083862305
K15_RS00,15,,7,A,893706906,false,false,,1.0542889847665642,1447,budget_exhausted,53.069766998291016
K13_RS02,13,,6,A,1753007184,false,false,,0.03208414495915805,227,budget_exhausted,18.074831247329712
K13_RS02,13,,6,A,2107424273,false,false,,9.535540340050955e-06,383,budget_exhausted,22.306036949157715
K13_RS02,13,,6,A,418825361,false,false,,0.015371579902939332,1217,budget_exhausted,64.24202299118042
K13_RS02,13,,6,A,215858185,false,false,,0.0006495669516100923,859,budget_exhausted,94.4024109840393
K15_RS00,15,,7,A,1753007184,false,false,,19.363475921520134,209,budget_exhausted,24.29081106185913
K15_RS00,15,,7,A,2107424273,false,false,,0.009422097951628216,677,budget_exhausted,55.93538308143616
K15_RS00,15,,7,A,418825361,false,false,,0.0013773251575999602,1343,budget_exhausted,67.4150619506836
K15_RS00,15,,7,A,215858185,false,false,,21.804166948662395,435,budget_exhausted,20.209763288497925
K15_RS00,15,,7,A,449904892,false,false,,27.960694107327765,1005,budget_exhausted,36.5451819896698
K15_RS00,15,,7,A,1667643188,false,false,,0.15409100813073662,1949,budget_exhausted,108.9651050567627
K15_RS00,15,,7,B,128182595,false,false,,0.48766553003867325,81,budget_exhausted,8.025845050811768
K15_RS00,15,,7,B,1845143962,false,false,,12.030895330467295,53,budget_exhausted,5.416484832763672
K15_RS01,15,,7,B,1683375127,false,false,,0.276134159508243,79,budget_exhausted,7.7701921463012695
K15_RS01,15,,7,B,893706906,false,false,,77.80689614863248,51,budget_exhausted,5.205718755722046
K15_RS01,15,,7,B,1753007184,false,false,,2.2281549632384863,49,budget_exhausted,5.488875150680542
K15_RS01,15,,7,B,2107424273,false,false,,0.777090457141819,39,budget_exhausted,5.163726091384888
K15_RS01,15,,7,A,449904892,false,false,,49.83315082185108,201,budget_exhausted,24.951792001724243
K15_RS01,15,,7,A,1667643188,false,false,,0.8021004972986358,299,budget_exhausted,26.496180057525635
K15_RS01,15,,7,B,128182595,false,false,,0.4963879515200228,55,budget_exhausted,6.059077978134155
K15_RS01,15,,7,B,1845143962,false,false,,0.7292212484532301,63,budget_exhausted,6.49996018409729
K15_RS01,15,,7,B,418825361,false,false,,0.06493951880605295,93,budget_exhausted,8.378063917160034
K15_RS01,15,,7,B,215858185,false,false,,1.8488484928519695,55,budget_exhausted,7.342835903167725
K15_RS01,15,,7,B,449904892,false,false,,0.6602496476690022,43,budget_exhausted,4.379851818084717
K15_RS01,15,,7,B,1667643188,false,false,,4.720449104365939,55,budget_exhausted,6.330615043640137
K13_RS02,13,,6,A,128182595,false,false,,0.001687599875416884,1751,budget_exhausted,73.32299900054932
K13_RS02,13,,6,A,1845143962,false,false,,0.001752913097480008,1459,budget_exhausted,65.02434492111206
K13_RS02,13,,6,A,1683375127,false,false,,0.05594672933002142,1479,budget_exhausted,72.77465510368347
K13_RS02,13,,6,A,893706906,false,false,,1.1122090326098981,1727,budget_exhausted,92.4271559715271
K15_RS02,15,,7,B,1683375127,false,false,,0.1438468497354417,65,budget_exhausted,6.02556586265564
K15_RS02,15,,7,B,893706906,false,false,,0.00011402697335540583,89,budget_exhausted,7.935371160507202
K15_RS02,15,,7,B,1753007184,false,false,,0.14334812718237963,57,budget_exhausted,6.179693222045898
K15_RS02,15,,7,B,2107424273,false,false,,0.4079008219813541,141,budget_exhausted,10.57329273223877
K15_RS01,15,,7,A,1753007184,false,false,,0.8021073890200436,67,budget_exhausted,21.858827829360962
K15_RS01,15,,7,A,2107424273,false,false,,0.802101524847398,195,budget_exhausted,35.64502811431885
K15_RS01,15,,7,A,418825361,false,false,,117.13105699965976,471,budget_exhausted,38.00247502326965
K15_RS01,15,,7,A,215858185,false,false,,0.3558281163384536,1279,budget_exhausted,44.139333963394165
K15_RS01,15,,7,A,128182595,false,false,,0.33200482723290353,805,budget_exhausted,26.63619589805603
K15_RS01,15,,7,A,1845143962,false,false,,0.5593551069012568,833,budget_exhausted,34.39086103439331
K15_RS01,15,,7,A,1683375127,false,false,,37.41695075792488,969,budget_exhausted,29.480589151382446
K15_RS01,15,,7,A,893706906,false,false,,0.3587367230572438,961,budget_exhausted,84.59071493148804
K15_RS02,15,,7,A,449904892,false,false,,0.06946659213837658,51,budget_exhausted,4.021137952804565
K15_RS02,15,,7,A,1667643188,false,false,,0.07997306815583555,847,budget_exhausted,54.049113035202026
K15_RS02,15,,7,B,128182595,false,false,,0.1123094616201049,201,budget_exhausted,15.266366958618164
K15_RS02,15,,7,B,1845143962,false,false,,0.8131286393636956,63,budget_exhausted,7.471976280212402
K15_RS02,15,,7,B,418825361,false,false,,0.03960245036057952,73,budget_exhausted,6.883749961853027
K15_RS02,15,,7,B,215858185,false,false,,0.0007892764344614218,125,budget_exhausted,11.93745732307434
K15_RS02,15,,7,B,449904892,false,false,,0.00874547364331451,61,budget_exhausted,6.3948211669921875
K15_RS02,15,,7,B,1667643188,false,false,,0.004556664180254644,77,budget_exhausted,5.9893670082092285
K19_RS00,19,,9,B,1683375127,false,false,,0.004942827711298823,115,budget_exhausted,11.167387962341309
K19_RS00,19,,9,B,893706906,false,false,,0.00434780569207985,71,budget_exhausted,6.91052508354187
K19_RS00,19,,9,B,1753007184,false,false,,0.014344261887331781,83,budget_exhausted,9.547094106674194
K19_RS00,19,,9,B,2107424273,false,false,,0.013265643466785345,133,budget_exhausted,10.528552770614624
K19_RS00,19,,9,B,418825361,false,false,,0.004222217964280968,77,budget_exhausted,14.193314790725708
K19_RS00,19,,9,B,215858185,false,false,,0.03445314384184248,131,budget_exhausted,11.682250022888184
K19_RS00,19,,9,B,449904892,false,false,,0.006846925965857784,135,budget_exhausted,12.308964014053345
K19_RS00,19,,9,B,1667643188,false,false,,0.00984794981958111,59,budget_exhausted,6.355355978012085
K15_RS02,15,,7,A,128182595,false,false,,0.3166858183938226,559,budget_exhausted,23.030311107635498
K15_RS02,15,,7,A,1845143962,false,false,,0.0006349874140023491,617,budget_exhausted,36.79698896408081
K15_RS02,15,,7,A,1683375127,false,false,,0.19796056745003857,857,budget_exhausted,93.14051604270935
K15_RS02,15,,7,A,893706906,false,false,,8.912480288181923e-06,325,budget_exhausted,23.41641592979431
K19_RS00,19,,9,A,449904892,false,false,,0.0020479676531185613,347,budget_exhausted,26.589940786361694
K19_RS00,19,,9,A,1667643188,false,false,,0.01442787930970769,1075,budget_exhausted,47.421494007110596
K19_RS00,19,,9,B,128182595,false,false,,0.0035510583098002074,147,budget_exhausted,14.909611940383911
K19_RS00,19,,9,B,1845143962,false,false,,0.014489983274642597,61,budget_exhausted,6.467433929443359
K19_RS00,19,,9,A,1753007184,false,false,,0.0015006626288301423,515,budget_exhausted,20.701846837997437
K19_RS00,19,,9,A,2107424273,false,false,,0.0032188006125702493,823,budget_exhausted,33.22871804237366
K19_RS00,19,,9,A,418825361,false,false,,0.08659801340166179,775,budget_exhausted,30.080782890319824
K19_RS00,19,,9,A,215858185,false,false,,0.011556476946143934,957,budget_exhausted,30.403460264205933
K15_RS02,15,,7,A,1753007184,false,false,,0.05797539688970562,417,budget_exhausted,43.09310793876648
K15_RS02,15,,7,A,2107424273,false,false,,0.0720110976441106,1327,budget_exhausted,83.55602693557739
K15_RS02,15,,7,A,418825361,false,false,,0.03520636660518313,1575,budget_exhausted,68.37068796157837
K15_RS02,15,,7,A,215858185,false,false,,0.11936295028432764,735,budget_exhausted,22.5262451171875
K19_RS00,19,,9,A,128182595,false,false,,0.0008793628361638212,527,budget_exhausted,43.885843992233276
K19_RS00,19,,9,A,1845143962,false,false,,0.0022101309556529034,733,budget_exhausted,28.246933937072754
K19_RS00,19,,9,A,1683375127,false,false,,0.014481920873729633,725,budget_exhausted,64.55518293380737
K19_RS00,19,,9,A,893706906,false,false,,0.005008452007458071,231,budget_exhausted,22.011800050735474
K19_RS01,19,,9,B,1683375127,false,false,,0.00010790307463775899,85,budget_exhausted,9.345154047012329
K19_RS01,19,,9,B,893706906,false,false,,0.006738681560915167,49,budget_exhausted,5.3225109577178955
K19_RS01,19,,9,B,1753007184,false,false,,0.01714797446016912,149,budget_exhausted,11.679399728775024
K19_RS01,19,,9,B,2107424273,false,false,,0.011646475933781554,121,budget_exhausted,11.808580160140991
K19_RS01,19,,9,A,449904892,false,false,,0.00019664083460778944,631,budget_exhausted,26.478971242904663
K19_RS01,19,,9,A,1667643188,false,false,,0.00021055946620080932,353,budget_exhausted,16.75148582458496
K19_RS01,19,,9,B,128182595,false,false,,0.053804928635822626,109,budget_exhausted,9.7045259475708
K19_RS01,19,,9,B,1845143962,false,false,,0.00017715558228143796,81,budget_exhausted,7.715911865234375
K19_RS01,19,,9,B,418825361,false,false,,0.12501189710277869,59,budget_exhausted,7.790809869766235
K19_RS01,19,,9,B,215858185,false,false,,0.03802007203586625,139,budget_exhausted,12.953395128250122
K19_RS01,19,,9,B,449904892,false,false,,0.013764375689147105,127,budget_exhausted,11.210975885391235
K19_RS01,19,,9,B,1667643188,false,false,,0.0013730207400199119,55,budget_exhausted,6.325664758682251
K19_RS01,19,,9,A,128182595,false,false,,0.0009359308295209522,339,budget_exhausted,23.401883840560913
K19_RS01,19,,9,A,1845143962,false,false,,0.009021717346724143,283,budget_exhausted,33.1681227684021
K19_RS01,19,,9,A,1683375127,false,false,,0.03462406905198126,55,budget_exhausted,15.106132984161377
K19_RS01,19,,9,A,893706906,false,false,,0.11699248122978953,145,budget_exhausted,19.50742816925049
K19_RS02,19,,9,B,1683375127,false,false,,0.2480661263249801,63,budget_exhausted,7.302724838256836
K19_RS02,19,,9,B,893706906,false,false,,0.8925892570966758,39,budget_exhausted,4.44087290763855
K19_RS02,19,,9,B,1753007184,false,false,,0.2640011262739888,73,budget_exhausted,9.584295988082886
K19_RS02,19,,9,B,2107424273,false,false,,5.3879475009060274e-05,41,budget_exhausted,4.979298114776611
K19_RS02,19,,9,B,418825361,false,false,,0.012168376173642963,39,budget_exhausted,4.561907052993774
K19_RS02,19,,9,B,215858185,false,false,,0.0005382382392707845,113,budget_exhausted,10.594979763031006
K19_RS02,19,,9,B,449904892,false,false,,0.06423385436662442,49,budget_exhausted,7.4600419998168945
K19_RS02,19,,9,B,1667643188,false,false,,0.03278569421815246,91,budget_exhausted,8.758149147033691
K19_RS01,19,,9,A,1753007184,false,false,,0.00018022272264704535,1033,budget_exhausted,67.56137228012085
K19_RS01,19,,9,A,2107424273,false,false,,0.0009093656411489969,239,budget_exhausted,21.67304491996765
K19_RS01,19,,9,A,418825361,false,false,,0.011559350035189637,1057,budget_exhausted,61.62089133262634
K19_RS01,19,,9,A,215858185,false,false,,0.037740278186846714,1297,budget_exhausted,36.44453406333923
K19_RS02,19,,9,A,449904892,false,false,,0.0016768096616369237,539,budget_exhausted,39.4732449054718
K19_RS02,19,,9,A,1667643188,false,false,,0.018719790424847022,1759,budget_exhausted,69.09922313690186
K19_RS02,19,,9,B,128182595,false,false,,0.16239113088174617,69,budget_exhausted,9.009942054748535
K19_RS02,19,,9,B,1845143962,false,false,,0.22190782022961036,87,budget_exhausted,9.171804904937744
K19_RS03,19,,9,A,128182595,false,false,,0.01137212136490652,633,budget_exhausted,25.16281795501709
K19_RS03,19,,9,A,1845143962,false,false,,0.037385272126796036,481,budget_exhausted,19.021273851394653
K19_RS03,19,,9,A,1683375127,false,false,,0.003299728032349749,511,budget_exhausted,22.384622812271118
