target_id,K_construction,K_proven,m_operators,regime,seed,converged,exact_hash_match,gens_to_converge,final_nmse,final_tree_size,terminal_state,wall_seconds
K07_02,7,7,3,A,1667643188,false,false,,0.019359693109617628,15,budget_exhausted,58.38746094703674
K07_02,7,7,3,B,128182595,false,false,,1.0283038287550005e-05,75,budget_exhausted,8.958455085754395
K07_02,7,7,3,B,1845143962,false,false,,0.019359693109617628,15,budget_exhausted,69.88578033447266
K07_06,7,7,3,A,128182595,true,true,2,0.0,7,converged,0.14794516563415527
K07_06,7,7,3,A,1845143962,true,true,4,0.0,7,converged,0.19707298278808594
K07_06,7,7,3,A,1683375127,true,true,4,0.0,7,converged,0.1759340763092041
K07_06,7,7,3,A,893706906,true,true,2,0.0,7,converged,0.16324615478515625
K07_04,7,7,3,B,1683375127,false,false,,9.702026422556991e-06,15,budget_exhausted,4.791358947753906
K07_04,7,7,3,B,893706906,false,false,,5.779427617071285e-06,41,budget_exhausted,5.32571816444397
K07_04,7,7,3,B,1753007184,false,false,,6.527089181326129e-06,33,budget_exhausted,6.643646955490112
K07_04,7,7,3,B,2107424273,false,false,,1.0691729218402396e-05,97,budget_exhausted,9.268307209014893
K07_05,7,7,3,B,1683375127,true,true,8,0.0,7,converged,0.3382236957550049
K07_05,7,7,3,B,893706906,false,false,,1.5951294504019164e-05,63,budget_exhausted,7.943459987640381
K07_05,7,7,3,B,1753007184,true,true,33,0.0,7,converged,1.3285753726959229
K07_05,7,7,3,B,2107424273,false,false,,0.0006557189247413386,109,budget_exhausted,12.09633493423462
K07_06,7,7,3,A,449904892,true,true,3,0.0,7,converged,0.15639376640319824
K07_06,7,7,3,A,1667643188,true,true,8,0.0,7,converged,0.18268537521362305
K07_06,7,7,3,B,128182595,false,false,,1.2970992382358541e-05,65,budget_exhausted,7.6985390186309814
K07_06,7,7,3,B,1845143962,false,false,,1.051119520653672e-05,91,budget_exhausted,8.381649255752563
K07_05,7,7,3,B,418825361,false,false,,1.1528586589864537e-05,51,budget_exhausted,5.729598045349121
K07_05,7,7,3,B,215858185,false,false,,9.672278979876445e-06,53,budget_exhausted,5.75660514831543
K07_05,7,7,3,B,449904892,false,false,,8.118729109977359e-05,59,budget_exhausted,6.974040985107422
K07_05,7,7,3,B,1667643188,true,true,37,0.0,7,converged,1.513221263885498
K07_06,7,7,3,A,1753007184,true,true,3,0.0,7,converged,0.15400385856628418
K07_06,7,7,3,A,2107424273,false,false,,7.542721575337694e-06,79,budget_exhausted,19.15708327293396
K07_06,7,7,3,A,418825361,true,true,3,0.0,7,converged,0.1721029281616211
K07_06,7,7,3,A,215858185,false,false,,6.738745663643073e-06,45,budget_exhausted,11.369603872299194
K07_06,7,7,3,B,418825361,false,false,,7.220121545158362e-06,59,budget_exhausted,7.129231929779053
K07_06,7,7,3,B,215858185,true,true,6,0.0,7,converged,0.29327988624572754
K07_06,7,7,3,B,449904892,false,false,,1.7451560565508013e-05,51,budget_exhausted,6.103198289871216
K07_06,7,7,3,B,1667643188,false,false,,5.239922016468343e-06,61,budget_exhausted,6.008643865585327
K07_06,7,7,3,B,1683375127,false,false,,9.715865934323082e-05,67,budget_exhausted,7.872980117797852
K07_06,7,7,3,B,893706906,false,false,,1.3077167957718838e-05,65,budget_exhausted,7.283488035202026
K07_06,7,7,3,B,1753007184,false,false,,1.1056425076640595e-05,39,budget_exhausted,5.790896892547607
K07_06,7,7,3,B,2107424273,false,false,,1.5536546509404332e-05,49,budget_exhausted,5.649640798568726
K07_07,7,7,3,A,128182595,false,false,,4.3116113507745526e-06,191,budget_exhausted,10.264693975448608
K07_07,7,7,3,A,1845143962,false,false,,3.80636113739865e-06,25,budget_exhausted,12.204964876174927
K07_07,7,7,3,A,1683375127,true,true,2,3.3772533406112773e-29,7,converged,0.14890193939208984
K07_07,7,7,3,A,893706906,true,true,4,3.3772533406112773e-29,7,converged,0.1764380931854248
K07_04,7,7,3,A,1753007184,false,false,,2.2404647008491303e-05,1597,budget_exhausted,67.41935110092163
K07_04,7,7,3,A,2107424273,false,false,,6.743445716377622e-06,9,budget_exhausted,17.197261095046997
K07_04,7,7,3,A,418825361,false,false,,8.148713128921722e-06,65,budget_exhausted,13.084144115447998
K07_04,7,7,3,A,215858185,false,false,,6.714190550342587e-06,165,budget_exhausted,11.09433913230896
K07_08,7,7,3,A,128182595,true,true,8,0.0,7,converged,0.1802213191986084
K07_08,7,7,3,A,1845143962,true,true,68,0.0,7,converged,2.3997418880462646
K07_08,7,7,3,A,1683375127,true,true,1,0.0,7,converged,0.13062787055969238
K07_08,7,7,3,A,893706906,true,true,9,0.0,7,converged,0.20501303672790527
K07_08,7,7,3,A,1753007184,true,true,0,0.0,7,converged,0.07786989212036133
K07_08,7,7,3,A,2107424273,true,true,4,0.0,7,converged,0.1665959358215332
K07_08,7,7,3,A,418825361,true,true,3,0.0,7,converged,0.1401679515838623
K07_08,7,7,3,A,215858185,true,true,2,0.0,7,converged,0.1719498634338379
K07_07,7,7,3,A,449904892,true,true,3,0.0,7,converged,0.17104792594909668
K07_07,7,7,3,A,1667643188,false,false,,4.847168314608185e-06,9,budget_exhausted,6.179484128952026
K07_07,7,7,3,B,128182595,true,true,3,3.3772533406112773e-29,7,converged,0.22415494918823242
K07_07,7,7,3,B,1845143962,false,false,,2.586597818322803e-06,7,budget_exhausted,6.783639669418335
K07_08,7,7,3,B,1683375127,true,true,1,0.0,7,converged,0.1423041820526123
K07_08,7,7,3,B,893706906,true,true,1,0.0,7,converged,0.1637129783630371
K07_08,7,7,3,B,1753007184,true,true,0,0.0,7,converged,0.0785970687866211
K07_08,7,7,3,B,2107424273,false,false,,1.5845866024222016e-05,43,budget_exhausted,5.295823097229004
K07_07,7,7,3,B,418825361,true,false,1,7.664156936372618e-09,17,converged,0.1525731086730957
K07_07,7,7,3,B,215858185,true,true,27,3.3772533406112773e-29,7,converged,0.909250020980835
K07_07,7,7,3,B,449904892,false,false,,3.90678253833041e-05,65,budget_exhausted,8.214570999145508
K07_07,7,7,3,B,1667643188,false,false,,4.230538657123614e-06,57,budget_exhausted,7.872257709503174
K07_07,7,7,3,B,1683375127,false,false,,4.442749061720057e-06,27,budget_exhausted,6.436589956283569
K07_07,7,7,3,B,893706906,false,false,,4.847168314608185e-06,9,budget_exhausted,6.8209052085876465
K07_07,7,7,3,B,1753007184,true,false,19,2.6521211218136327e-07,29,converged,0.5886130332946777
K07_07,7,7,3,B,2107424273,false,false,,3.7127136362727526e-06,33,budget_exhausted,5.932831287384033
K07_07,7,7,3,A,1753007184,false,false,,2.2891598054589646e-06,9,budget_exhausted,9.246263027191162
K07_07,7,7,3,A,2107424273,false,false,,3.96797182802632e-06,221,budget_exhausted,10.03623080253601
K07_07,7,7,3,A,418825361,false,false,,2.2891598054589646e-06,9,budget_exhausted,11.606842279434204
K07_07,7,7,3,A,215858185,true,true,2,3.3772533406112773e-29,7,converged,0.19244098663330078
K07_08,7,7,3,B,418825361,true,true,88,0.0,7,converged,3.752776861190796
K07_08,7,7,3,B,215858185,true,false,23,2.606462468575525e-07,17,converged,0.7475500106811523
K07_08,7,7,3,B,449904892,true,true,10,0.0,7,converged,0.584359884262085
K07_08,7,7,3,B,1667643188,true,false,115,2.3721345230778082e-07,17,converged,5.489342927932739
K07_04,7,7,3,A,128182595,false,false,,6.510165236908596e-06,45,budget_exhausted,19.470874786376953
K07_04,7,7,3,A,1845143962,false,false,,2.2974751088260347e-05,539,budget_exhausted,75.48570990562439
K07_04,7,7,3,A,1683375127,false,false,,4.092232217946747e-05,785,budget_exhausted,46.55764102935791
K07_04,7,7,3,A,893706906,false,false,,1.1469996094375765e-05,121,budget_exhausted,12.698712825775146
K07_08,7,7,3,A,449904892,true,true,8,0.0,7,converged,0.22514605522155762
K07_08,7,7,3,A,1667643188,true,true,15,0.0,7,converged,0.21852922439575195
K07_08,7,7,3,B,128182595,false,false,,0.2859177111212545,109,budget_exhausted,11.565053939819336
K07_08,7,7,3,B,1845143962,false,false,,4.343434434941915e-06,31,budget_exhausted,6.445250034332275
K07_10,7,7,3,A,128182595,true,true,0,0.0,7,converged,0.15989089012145996
K07_10,7,7,3,A,1845143962,true,true,3,0.0,7,converged,0.1837940216064453
K07_10,7,7,3,A,1683375127,true,true,0,0.0,7,converged,0.10343599319458008
K07_10,7,7,3,A,893706906,true,true,2,0.0,7,converged,0.19494295120239258
K07_10,7,7,3,A,1753007184,true,true,7,0.0,7,converged,0.21111798286437988
K07_10,7,7,3,A,2107424273,true,true,2,0.0,7,converged,0.17575788497924805
K07_10,7,7,3,A,418825361,true,true,0,0.0,7,converged,0.09838199615478516
K07_10,7,7,3,A,215858185,true,true,3,0.0,7,converged,0.19502902030944824
K07_10,7,7,3,A,449904892,true,true,2,0.0,7,converged,0.17202496528625488
K07_10,7,7,3,A,1667643188,true,true,0,0.0,7,converged,0.09020328521728516
K07_10,7,7,3,B,128182595,true,true,0,0.0,7,converged,0.10974693298339844
K07_10,7,7,3,B,1845143962,false,false,,0.00412811818751361,83,budget_exhausted,9.423902988433838
K07_09,7,7,3,B,1683375127,false,false,,9.536956060169602e-06,49,budget_exhausted,6.010491847991943
K07_09,7,7,3,B,893706906,true,true,0,0.0,7,converged,0.08828592300415039
K07_09,7,7,3,B,1753007184,false,false,,9.980877564711198e-06,25,budget_exhausted,5.492221832275391
K07_09,7,7,3,B,2107424273,false,false,,7.309111624265257e-06,13,budget_exhausted,4.56809401512146
K07_09,7,7,3,A,449904892,true,true,1,0.0,7,converged,0.14752483367919922
K07_09,7,7,3,A,1667643188,false,false,,6.691882597841415e-06,57,budget_exhausted,10.694468021392822
K07_09,7,7,3,B,128182595,false,false,,7.152989033041527e-06,27,budget_exhausted,5.24683403968811
K07_09,7,7,3,B,1845143962,false,false,,6.909030374364705e-06,25,budget_exhausted,5.807231903076172
K07_09,7,7,3,B,418825361,false,false,,5.7568425532539085e-06,47,budget_exhausted,8.646476745605469
K07_09,7,7,3,B,215858185,false,false,,5.865862791521403e-06,47,budget_exhausted,6.2066428661346436
K07_09,7,7,3,B,449904892,true,true,1,0.0,19,converged,0.19368815422058105
K07_09,7,7,3,B,1667643188,false,false,,7.58059967458023e-06,37,budget_exhausted,5.812834739685059
K07_10,7,7,3,B,418825361,true,true,0,0.0,7,converged,0.10008597373962402
K07_10,7,7,3,B,215858185,false,false,,8.503034291210593e-05,95,budget_exhausted,10.940851211547852
K07_10,7,7,3,B,449904892,false,false,,0.11890007509231662,47,budget_exhausted,5.290909290313721
K07_10,7,7,3,B,1667643188,true,true,0,0.0,7,converged,0.09352827072143555
K07_10,7,7,3,B,1683375127,true,true,0,0.0,7,converged,0.0828399658203125
K07_10,7,7,3,B,893706906,false,false,,0.00033964661651076245,65,budget_exhausted,7.598238945007324
K07_10,7,7,3,B,1753007184,false,false,,0.005649074128994313,131,budget_exhausted,12.40553617477417
K07_10,7,7,3,B,2107424273,false,false,,0.00015424005446274978,53,budget_exhausted,6.5487961769104
K07_11,7,7,3,A,1753007184,true,true,5,0.0,7,converged,0.16709423065185547
K07_11,7,7,3,A,2107424273,false,false,,0.9271974257606073,153,budget_exhausted,19.340776920318604
K07_11,7,7,3,A,418825361,true,true,7,0.0,7,converged,0.19388890266418457
K07_11,7,7,3,A,215858185,true,true,4,0.0,7,converged,0.20244812965393066
K07_11,7,7,3,A,449904892,true,true,3,0.0,7,converged,0.16898107528686523
K07_11,7,7,3,A,1667643188,true,true,6,0.0,7,converged,0.16885590553283691
K07_11,7,7,3,B,128182595,false,false,,2.5865978183224323e-06,47,budget_exhausted,6.82123589515686
K07_11,7,7,3,B,1845143962,false,false,,4.382636794027013,85,budget_exhausted,9.220503091812134
K07_12,7,7,3,A,128182595,true,true,5,0.0,7,converged,0.14858794212341309
K07_12,7,7,3,A,1845143962,true,true,5,0.0,7,converged,0.20456480979919434
K07_12,7,7,3,A,1683375127,true,true,5,0.0,7,converged,0.19676804542541504
K07_12,7,7,3,A,893706906,true,true,2,0.0,7,converged,0.23554778099060059
K07_12,7,7,3,A,1753007184,true,true,15,0.0,7,converged,0.23975872993469238
K07_12,7,7,3,A,2107424273,true,true,3,0.0,7,converged,0.19232511520385742
K07_12,7,7,3,A,418825361,true,true,5,0.0,7,converged,0.17950892448425293
K07_12,7,7,3,A,215858185,true,true,3,0.0,7,converged,0.14737987518310547
K07_11,7,7,3,B,418825361,true,true,9,0.0,15,converged,0.3784053325653076
K07_11,7,7,3,B,215858185,true,true,115,0.0,7,converged,4.284437894821167
K07_11,7,7,3,B,449904892,true,true,93,0.0,7,converged,3.615169048309326
K07_11,7,7,3,B,1667643188,true,true,41,0.0,7,converged,1.3497989177703857
K07_11,7,7,3,B,1683375127,true,true,77,0.0,15,converged,2.680837869644165
K07_11,7,7,3,B,893706906,false,false,,3.094151422593723,53,budget_exhausted,7.024200201034546
K07_11,7,7,3,B,1753007184,false,false,,4.039146451537881e-06,29,budget_exhausted,8.46984601020813
K07_11,7,7,3,B,2107424273,true,true,50,0.0,15,converged,1.4613103866577148
K07_12,7,7,3,A,449904892,true,true,16,0.0,7,converged,0.2394568920135498
K07_12,7,7,3,A,1667643188,true,true,9,0.0,7,converged,0.22052979469299316
K07_12,7,7,3,B,128182595,true,true,19,0.0,7,converged,0.8018910884857178
K07_12,7,7,3,B,1845143962,false,false,,0.00030169460383826804,93,budget_exhausted,11.676730871200562
K07_13,7,7,3,A,128182595,true,true,3,0.0,7,converged,0.16446518898010254
K07_13,7,7,3,A,1845143962,true,true,9,0.0,7,converged,0.2513420581817627
K07_13,7,7,3,A,1683375127,true,true,6,0.0,7,converged,0.17693209648132324
K07_13,7,7,3,A,893706906,true,true,7,0.0,7,converged,0.2538437843322754
K07_12,7,7,3,B,1683375127,true,true,13,0.0,7,converged,0.5203824043273926
K07_12,7,7,3,B,893706906,false,false,,0.010291665434090247,103,budget_exhausted,14.482839107513428
K07_12,7,7,3,B,1753007184,true,true,169,0.0,7,converged,3.9341750144958496
K07_12,7,7,3,B,2107424273,true,true,14,0.0,7,converged,0.40962791442871094
K07_12,7,7,3,B,418825361,true,true,13,0.0,7,converged,0.7144198417663574
K07_12,7,7,3,B,215858185,false,false,,0.007641994425302327,77,budget_exhausted,9.339568853378296
K07_12,7,7,3,B,449904892,false,false,,0.016050011396671063,79,budget_exhausted,9.796923160552979
K07_12,7,7,3,B,1667643188,true,true,73,0.0,7,converged,1.8604707717895508
K07_13,7,7,3,A,1753007184,true,true,11,0.0,7,converged,0.29880499839782715
K07_13,7,7,3,A,2107424273,false,false,,0.01831108532243967,263,budget_exhausted,18.159331798553467
K07_13,7,7,3,A,418825361,true,true,2,0.0,7,converged,0.11866903305053711
K07_13,7,7,3,A,215858185,true,true,4,0.0,7,converged,0.19127178192138672
K07_13,7,7,3,A,449904892,true,true,5,0.0,7,converged,0.1615900993347168
K07_13,7,7,3,A,1667643188,true,true,6,0.0,7,converged,0.16497802734375
K07_13,7,7,3,B,128182595,true,true,1,0.0,7,converged,0.14138388633728027
K07_13,7,7,3,B,1845143962,false,false,,0.001756096266043553,149,budget_exhausted,15.14454698562622
K07_11,7,7,3,A,128182595,true,true,3,0.0,7,converged,0.15957975387573242
K07_11,7,7,3,A,1845143962,true,true,5,0.0,7,converged,0.1755068302154541
K07_11,7,7,3,A,1683375127,false,false,,3.147890134435894,885,budget_exhausted,74.7369499206543
K07_11,7,7,3,A,893706906,true,true,4,0.0,7,converged,0.1853499412536621
K07_09,7,7,3,A,128182595,false,false,,5.566708091819083e-06,25,budget_exhausted,37.547935962677
K07_09,7,7,3,A,1845143962,false,false,,7.106886492974717e-06,21,budget_exhausted,29.80173897743225
K07_09,7,7,3,A,1683375127,false,false,,0.0013618997400296,529,budget_exhausted,37.03203797340393
K07_09,7,7,3,A,893706906,true,true,0,0.0,7,converged,0.10858488082885742
K07_13,7,7,3,B,418825361,true,false,69,4.18530192701387e-10,15,converged,1.931359052658081
K07_13,7,7,3,B,215858185,true,true,85,0.0,7,converged,4.149560213088989
K07_13,7,7,3,B,449904892,true,true,64,0.0,7,converged,2.596057891845703
K07_13,7,7,3,B,1667643188,true,true,148,0.0,7,converged,7.124237060546875
K07_13,7,7,3,B,1683375127,true,true,51,0.0,7,converged,1.9456560611724854
K07_13,7,7,3,B,893706906,false,false,,0.017950038327346537,83,budget_exhausted,8.74755597114563
K07_13,7,7,3,B,1753007184,true,false,7,5.071504261398586e-07,33,converged,0.30675196647644043
K07_13,7,7,3,B,2107424273,false,false,,0.06024252176421718,159,budget_exhausted,14.969233989715576
